client_id,birth_number,district_id,birth_year,birth_month,birth_day,gender,age,age_group,disp_id,account_id,num_dispo,card_id_x,card_type,issued,issue_year,issue_month,issue_day,lor_card,has_card_96,district_name,region,inhabitants,nmuni_5,nmuni_2k,nmuni_10k,nmuni_more_10k,ncities,ratio_urb_inhab,avg_sal,unemp_95,unemp_96,entrep,district_size,crime_rate_95,crime_rate_96,mean_amount,sum_amount,min_amount,max_amount,n_trans,rec_debit_m,rec_credit_m,rec_debit_d,rec_credit_d,credit_mean,debit_mean,debit_cash_mean,credit_sum,debit_sum,debit_cash_sum,others_sum,trans_household_sum,trans_insurance_sum,trans_interest_sum,trans_interest_cred_sum,trans_loan_sum,trans_others_sum,trans_pension_sum,trans_statement_sum,others_mean,trans_household_mean,trans_insurance_mean,trans_interest_mean,trans_interest_cred_mean,trans_loan_mean,trans_others_mean,trans_pension_mean,trans_statement_mean,balance,op_collect_other_bank_mean,op_credit_cash_mean,op_debit_card_mean,op_debit_cash_mean,op_remit_other_bank_mean,ntrans_banks,mean_amount_1,mean_amount_2,mean_amount_3,mean_amount_4,mean_amount_5,mean_amount_6,mean_amount_7,mean_amount_8,mean_amount_9,mean_amount_10,mean_amount_11,mean_amount_12,to_bank,frequency,open_year,open_month,open_day,lor,time_since_loan,loan_id,has_loan_97,card_issued_97
65,435527,50,1943,5,27,F,53,3,65,56,0.0,,,,,,,,0,Svitavy,east Bohemia,102609,75,33,2,3,6,0.52,8187,0.0483,0.0545,94,Medium,20.690192868072003,20.797395939927295,5834.798507462687,390931.5,14.6,23840.0,67.0,0.0,0.0,0.0,0.0,7536.011538461538,4755.980487804879,0.0,195936.3,194995.20000000004,0.0,292070.0,96960.0,0.0,0.0,1726.3,0.0,0.0,0.0,175.19999999999996,9421.612903225807,8080.0,0.0,0.0,143.85833333333332,0.0,0.0,0.0,14.599999999999996,33208.114925373135,0.0,13872.142857142857,0.0,3380.524137931035,8080.0,12.0,6200.7,5085.36,5083.166666666667,4749.879999999999,5831.0199999999995,10047.5,5060.36,5243.179999999999,5445.219999999999,5427.1,5325.8,5921.728571428571,1.0,monthly,1994,5,16,2,,,0,0
66,516110,1,1951,11,10,F,45,3,66,57,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,7528.686842105262,572180.2,14.6,31962.0,76.0,0.0,0.0,0.0,0.0,11621.708333333334,5639.599999999999,0.0,278921.0,293259.19999999995,0.0,520804.0,49284.0,0.0,0.0,1917.0000000000002,0.0,0.0,0.0,175.19999999999996,13020.1,4107.0,0.0,0.0,159.75000000000003,0.0,0.0,0.0,14.599999999999996,42869.03815789471,0.0,23083.666666666668,0.0,6099.380000000001,4107.0,12.0,4993.841666666666,7218.539999999999,6587.45,8903.4,7801.316666666667,11393.6,8615.6,7507.657142857142,6108.533333333333,8671.42,7952.5599999999995,7693.4375,1.0,monthly,1995,5,21,1,,,0,0
68,461214,43,1946,12,14,M,50,3,68,59,0.0,,,,,,,,0,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,0.763,9425,0.0172,0.025,125,Large,25.23879545763466,24.040184363685793,4663.02588235294,396357.1999999999,14.6,22880.0,85.0,0.0,0.0,0.0,0.0,7280.074074074075,3444.7448275862075,0.0,196562.00000000003,199795.20000000004,0.0,311578.0,8340.0,0.0,0.0,1983.9999999999998,0.0,74280.0,0.0,175.19999999999996,8421.027027027027,695.0,0.0,0.0,165.33333333333331,0.0,6190.0,0.0,14.599999999999996,42157.50705882354,0.0,12971.866666666667,0.0,3446.329411764707,3442.5,24.0,3806.1153846153848,4371.183333333333,4360.733333333333,4195.142857142857,4710.3,7609.325,4327.628571428571,3704.783333333333,4165.9,4690.316666666667,4208.7,5843.757142857142,1.0,monthly,1994,3,27,2,,,0,0
70,251222,70,1925,12,22,M,71,4,70,61,1.0,,,,,,,,0,Karvina,north Moravia,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,81,Large,34.612648789188015,35.41857197419644,1400.3472972972977,103625.70000000003,14.6,4019.0,74.0,0.0,0.0,0.0,0.0,2049.3541666666665,1088.8239999999996,0.0,49184.5,54441.19999999998,0.0,26510.0,19740.0,0.0,0.0,956.4999999999999,0.0,8016.0,48228.0,175.19999999999996,1893.5714285714287,1645.0,0.0,0.0,79.70833333333333,0.0,668.0,4019.0,14.599999999999996,19140.89999999999,4019.0,0.0,0.0,1026.3538461538456,1156.5,36.0,1795.425,1282.44,1322.7666666666667,1309.1833333333334,1284.3600000000001,1430.8857142857144,1284.2800000000002,1285.7400000000002,1431.8333333333333,1286.88,1173.55,1420.3166666666666,1.0,monthly,1993,12,11,3,,,0,0
72,230113,47,1923,1,13,M,73,4,72,62,0.0,,,,,,,,0,Pardubice,east Bohemia,162580,83,26,5,1,6,0.728,9538,0.0151,0.0181,111,Large,37.39082297945627,33.27592569811785,1970.4426470588242,133990.10000000003,14.6,6500.0,68.0,0.0,0.0,0.0,0.0,2586.620833333333,1634.3454545454542,0.0,62078.89999999999,71911.19999999998,0.0,44460.0,27276.0,0.0,0.0,1130.9,0.0,0.0,60948.0,175.19999999999996,2223.0,2273.0,0.0,0.0,94.24166666666667,0.0,0.0,5079.0,14.599999999999996,23367.779411764717,5079.0,0.0,0.0,1394.8499999999997,2273.0,24.0,1609.409090909091,1863.3500000000001,1866.4,1751.3999999999999,1869.2250000000001,1900.3666666666668,2255.8,2790.26,2071.1600000000003,2411.1,1948.3400000000001,1763.0,1.0,monthly,1993,3,28,3,,,0,0
77,565218,1,1956,2,18,F,40,2,77,66,0.0,10.0,classic,961207 00:00:00,1996.0,12.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,17594.17462686567,1178809.7,63.4,67070.0,67.0,0.0,0.0,0.0,0.0,24328.529166666664,13641.02564102564,15731.25,583884.7,532000.0,62925.0,1174995.0,0.0,0.0,0.0,2614.7000000000003,0.0,0.0,0.0,1200.0,27325.46511627907,0.0,0.0,0.0,217.89166666666668,0.0,0.0,0.0,100.0,62247.35223880597,48439.166666666664,0.0,0.0,13835.46511627907,0.0,12.0,10535.9,17195.275,20438.025,22044.35,19670.96,22948.2375,14745.279999999999,16762.125,18807.35,14424.085714285715,19285.6,21164.028571428575,1.0,transaction,1993,12,3,3,,,0,0
78,445613,16,1944,6,13,F,52,3,78,67,0.0,,,,,,,,0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,0.569,8427,0.011200000000000002,0.0154,107,Medium,19.950814959917388,20.366013350225163,11303.789690721651,1096467.6,14.6,62235.0,97.0,0.0,0.0,0.0,0.0,22553.808333333334,7035.624242424241,12975.0,541291.4,464351.1999999999,90825.0,956995.0,76716.0,0.0,0.0,1921.3999999999999,55320.0,5340.0,0.0,175.19999999999996,23341.341463414636,6393.0,0.0,0.0,160.11666666666665,6915.0,445.0,0.0,14.599999999999996,44827.21752577317,44947.5,0.0,0.0,10190.248780487802,4293.0,44.0,10349.712500000001,13046.957142857145,11388.855555555558,9128.855555555558,9623.125,14472.1,11943.375,10813.985714285716,9816.175000000001,11239.855555555558,10241.828571428572,13588.244444444446,1.0,monthly,1994,10,19,2,243.0,,0,0
79,695310,37,1969,3,10,F,27,1,79,68,0.0,,,,,,,,0,Litomerice,north Bohemia,114006,71,26,6,2,9,0.623,9065,0.0446,0.053899999999999997,123,Medium,36.37527849411434,36.541936389312845,8004.909909909912,888545.0000000002,61.0,53336.0,111.0,0.0,0.0,0.0,0.0,19391.166666666664,4467.476190476191,15963.0,465387.99999999994,375268.0,47889.0,847131.0,20460.0,1644.0,0.0,3146.0000000000005,0.0,14964.0,0.0,1200.0,21721.30769230769,1705.0,137.0,0.0,262.1666666666667,0.0,623.5,0.0,100.0,60256.19459459455,38520.166666666664,0.0,0.0,9899.71794871795,772.25,60.0,5975.1375,7415.05,7184.866666666667,8434.9875,8399.725,12286.5,7556.88,6240.8,8212.922222222223,7596.8125,9436.58888888889,8731.900000000001,1.0,transaction,1994,12,20,2,,,0,1
81,760429,8,1976,4,29,M,20,1,81,70,1.0,,,,,,,,0,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,0.6940000000000001,11277,0.0125,0.0144,127,Medium,46.21425065810021,44.50095926471245,3623.729230769231,235542.40000000002,14.6,13630.0,65.0,0.0,0.0,0.0,0.0,4547.674074074073,2967.2421052631585,0.0,122787.19999999998,112755.20000000003,0.0,183910.0,49800.0,0.0,0.0,1657.2,0.0,0.0,0.0,175.19999999999996,6341.724137931034,4150.0,0.0,0.0,138.1,0.0,0.0,0.0,14.599999999999996,35160.43076923076,0.0,8075.333333333333,0.0,2421.3538461538456,4150.0,12.0,2852.52,2696.38,3997.5,3078.36,3699.3399999999992,5508.0599999999995,3532.9125,3054.7799999999997,2882.34,4220.0,4217.86,3749.0571428571425,1.0,monthly,1995,2,18,1,,,0,0
83,786225,1,1978,12,25,F,18,1,83,71,1.0,12.0,junior,960911 00:00:00,1996.0,9.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,5323.758878504671,569642.1999999998,14.6,36320.0,107.0,0.0,0.0,0.0,0.0,11862.45833333333,3433.0506024096385,0.0,284698.99999999994,284943.2,0.0,514782.0,11616.0,12132.0,0.0,2377.0,0.0,28560.0,0.0,175.19999999999996,14708.057142857142,968.0,1011.0,0.0,198.08333333333334,0.0,1190.0,0.0,14.599999999999996,45522.701869158875,0.0,23526.833333333332,3500.0,6739.270588235296,1089.75,48.0,4058.453333333333,4284.4375,5038.65,5155.911111111111,5351.2625,8166.95,4231.8375,5285.3625,5261.1375,5299.3875,5487.1125,6531.022222222222,1.0,monthly,1994,3,5,2,,,0,0
87,466117,72,1946,11,17,F,50,3,87,73,0.0,13.0,classic,940629 00:00:00,1994.0,6.0,0.0,2.0,1,Olomouc,north Moravia,226122,32,50,7,4,4,0.626,8994,0.038,0.0479,110,Large,42.773370127630216,40.721380493715785,6753.965753424655,493039.4999999998,14.6,28666.5,73.0,0.0,0.0,0.0,0.0,10437.179166666667,4949.942857142858,0.0,250492.30000000002,242547.20000000004,0.0,418083.0,72732.0,0.0,0.0,2049.3,0.0,0.0,0.0,175.19999999999996,11299.54054054054,6061.0,0.0,0.0,170.775,0.0,0.0,0.0,14.599999999999996,41873.764383561655,0.0,20703.583333333332,2430.0,5389.4518518518535,6061.0,12.0,4118.466666666666,5653.466666666666,6505.75,6967.8,7370.459999999999,9930.699999999999,5759.7,7193.159999999999,7275.0199999999995,8075.82,6163.116666666666,9188.366666666667,1.0,monthly,1993,11,8,3,,,0,0
89,515505,1,1951,5,5,F,45,3,89,75,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,4716.834285714286,330178.4,14.6,18825.0,70.0,0.0,0.0,0.0,0.0,6848.966666666666,3604.4173913043487,0.0,164375.19999999998,165803.20000000004,0.0,288350.0,40428.0,0.0,0.0,1225.2,0.0,0.0,0.0,175.19999999999996,8480.882352941177,3369.0,0.0,0.0,102.10000000000001,0.0,0.0,0.0,14.599999999999996,25620.361428571436,0.0,13595.833333333334,0.0,3687.5058823529425,3369.0,12.0,3992.3454545454542,4701.4,4047.566666666666,4484.339999999999,5219.766666666666,6099.7,4630.683333333333,4765.74,3490.5799999999995,4992.139999999999,5191.8,5707.666666666667,1.0,monthly,1995,8,13,1,,,0,0
92,665612,74,1966,6,12,F,30,2,92,78,0.0,,,,,,,,0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,1.0,10673,0.0475,0.054400000000000004,100,Large,57.992404359773985,56.649272856393,6341.855555555554,456613.5999999999,14.6,26217.0,72.0,0.0,0.0,0.0,0.0,9150.816,4847.727659574469,0.0,228770.40000000002,227843.20000000004,0.0,346514.0,108468.0,0.0,0.0,1456.4,0.0,0.0,0.0,175.19999999999996,9625.388888888889,9039.0,0.0,0.0,121.36666666666667,0.0,0.0,0.0,14.599999999999996,27563.855555555565,0.0,17485.69230769231,0.0,3410.720000000001,9039.0,12.0,3987.009090909091,6489.7,6042.45,7130.24,6350.8,10685.866666666667,5345.5599999999995,6351.039999999999,5621.442857142857,5724.349999999999,7169.339999999999,7417.833333333333,1.0,monthly,1993,7,7,3,,,0,0
94,470909,43,1947,9,9,M,49,3,94,80,1.0,,,,,,,,0,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,0.763,9425,0.0172,0.025,125,Large,25.23879545763466,24.040184363685793,1450.4480769230772,75423.30000000002,2.6,5250.0,52.0,0.0,0.0,0.0,0.0,1794.8999999999999,1177.2620689655168,0.0,41282.7,34140.59999999999,0.0,74516.0,0.0,0.0,0.0,746.6999999999999,0.0,0.0,0.0,160.59999999999997,2483.866666666667,0.0,0.0,0.0,67.88181818181818,0.0,0.0,0.0,14.599999999999996,17317.86923076922,3378.0,0.0,0.0,611.6105263157896,2252.0,22.0,3378.0,1131.7333333333333,1228.2400000000002,1312.88,1324.6,2194.12,1427.575,1428.8000000000002,1299.68,1407.5400000000002,1377.8200000000002,1300.0400000000002,1.0,monthly,1995,9,27,1,,,0,0
97,651128,26,1965,11,28,M,31,2,97,82,0.0,,,,,,,,0,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,1.0,10787,0.0264,0.030899999999999997,131,Large,35.44168636952988,36.732395027251556,16877.755421686747,1400853.7,14.6,57700.0,83.0,0.0,0.0,0.0,0.0,19069.03947368421,16149.347368421051,8936.42857142857,724623.5,613675.2,62555.0,1397802.0,0.0,0.0,0.0,2876.5,0.0,0.0,0.0,175.19999999999996,23691.5593220339,0.0,0.0,0.0,239.70833333333334,0.0,0.0,0.0,14.599999999999996,69182.46265060238,0.0,27759.5,0.0,15027.337777777777,0.0,0.0,628.425,13318.26,14214.77142857143,13095.15,10377.142857142857,3858.4499999999994,9982.4,15509.85,21540.5125,18411.9,22027.722222222223,28145.282352941176,0.0,monthly,1994,5,3,2,,,0,0
98,735504,33,1973,5,4,F,23,1,98,83,1.0,,,,,,,,0,Decin,north Bohemia,133777,24,17,7,3,11,0.847,8705,0.0575,0.0761,116,Medium,34.75933830180076,36.32163974375267,3392.002409638555,281536.20000000007,14.6,13839.0,83.0,0.0,0.0,0.0,0.0,4891.888888888889,2668.842857142858,0.0,132081.0,149455.20000000004,0.0,206518.0,26520.0,0.0,0.0,1043.0000000000002,0.0,47280.0,0.0,175.19999999999996,5900.5142857142855,2210.0,0.0,0.0,86.91666666666669,0.0,3940.0,0.0,14.599999999999996,21767.820481927727,0.0,8735.866666666667,0.0,2364.225,3075.0,24.0,4109.809090909091,3097.26,2927.3999999999996,2938.5571428571425,2780.9166666666665,4036.4,3215.1499999999996,3331.2166666666667,3546.783333333333,3049.828571428571,3295.0,3901.0714285714284,1.0,monthly,1993,4,16,3,,,0,0
100,425811,44,1942,8,11,F,54,3,100,84,0.0,,,,,,,,0,Chrudim,east Bohemia,105606,77,26,7,2,7,0.53,8254,0.0279,0.037599999999999995,97,Medium,20.510198284188398,22.015794557127435,14728.385074626865,986801.7999999999,100.0,48660.0,67.0,0.0,0.0,0.0,0.0,16713.43125,13134.35294117647,5404.0,534829.8,446568.0,5404.0,871083.0,112068.0,0.0,0.0,2650.8,0.0,0.0,0.0,1000.0,24196.75,12452.0,0.0,0.0,220.9,0.0,0.0,0.0,100.0,61075.19701492536,0.0,26608.95,0.0,13073.23076923077,12452.0,9.0,26540.940000000002,10986.75,18731.04,11685.966666666667,17983.622222222224,4662.675,3570.75,14167.560000000001,4056.1400000000003,15617.949999999999,18728.783333333333,17636.739999999998,1.0,transaction,1995,12,25,1,,,0,0
102,585910,74,1958,9,10,F,38,2,102,86,1.0,,,,,,,,0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,1.0,10673,0.0475,0.054400000000000004,100,Large,57.992404359773985,56.649272856393,1027.160810810811,76009.90000000001,14.6,3243.0,74.0,0.0,0.0,0.0,0.0,1662.5291666666665,722.1839999999997,0.0,39900.7,36109.19999999999,0.0,74850.0,0.0,0.0,0.0,984.6999999999999,0.0,0.0,0.0,175.19999999999996,1497.0,0.0,0.0,0.0,82.05833333333332,0.0,0.0,0.0,14.599999999999996,19705.527027027034,3243.0,0.0,0.0,390.96923076923093,1081.0,36.0,803.6916666666667,1054.7285714285715,1054.0428571428572,1059.7166666666667,1098.18,1099.1200000000001,1011.6500000000001,1100.5400000000002,1101.48,1102.44,1103.4,1025.0333333333335,1.0,monthly,1993,3,7,3,,,0,0
107,720623,1,1972,6,23,M,24,1,107,90,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,5966.510909090909,656316.2,14.6,36459.0,110.0,0.0,0.0,0.0,0.0,13240.708333333334,3936.502325581395,0.0,317777.0,338539.19999999995,0.0,535758.0,33288.0,52464.0,0.0,1799.0000000000002,0.0,32832.0,0.0,175.19999999999996,14098.894736842105,2774.0,4372.0,0.0,149.91666666666669,0.0,1368.0,0.0,14.599999999999996,29887.818181818187,0.0,26331.5,0.0,5788.294736842106,2470.5,48.0,5398.206666666667,4379.4625,5744.675,5970.325,6020.849999999999,9036.7,4451.477777777777,6116.722222222223,5024.34,6108.0625,5706.2625,7575.7555555555555,1.0,monthly,1994,7,13,2,,,0,0
112,350125,1,1935,1,25,M,61,4,112,95,1.0,14.0,classic,960217 00:00:00,1996.0,2.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,9952.819672131145,607121.9999999999,14.6,35890.0,61.0,0.0,0.0,0.0,0.0,13074.449999999999,7927.978378378377,0.0,313786.8,293335.19999999995,0.0,604210.0,0.0,0.0,0.0,2736.8000000000006,0.0,0.0,0.0,175.19999999999996,16330.0,0.0,0.0,0.0,228.06666666666672,0.0,0.0,0.0,14.599999999999996,59784.806557377065,0.0,25920.833333333332,2700.0,8389.270588235295,0.0,0.0,5072.883333333333,9424.675,11383.65,11511.35,11014.3,12005.916666666666,11019.025,10509.82,9219.46,11520.9,11523.25,13195.380000000001,0.0,monthly,1995,3,30,1,,,0,0
114,695624,74,1969,6,24,F,27,1,114,96,1.0,15.0,classic,950305 00:00:00,1995.0,3.0,0.0,1.0,1,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,1.0,10673,0.0475,0.054400000000000004,100,Large,57.992404359773985,56.649272856393,10236.605982905981,1197682.9,14.6,66332.0,117.0,0.0,0.0,0.0,0.0,24123.904166666664,6480.3466666666645,11826.0,578973.7,583231.1999999998,35478.0,1148552.0,10896.0,552.0,0.0,4099.7,0.0,33408.0,0.0,175.19999999999996,25523.37777777778,908.0,46.0,0.0,341.64166666666665,0.0,1392.0,0.0,14.599999999999996,82642.33333333315,47906.166666666664,0.0,2850.0,13718.370731707313,934.5,60.0,8462.2125,7986.411111111112,8193.7,10443.455555555556,12707.66,11001.2,7803.787499999999,10496.69,11270.133333333335,10057.625,11210.755555555555,13259.310000000001,1.0,monthly,1993,2,18,3,,,0,0
120,760510,1,1976,5,10,M,20,1,120,99,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,10237.990909090906,788325.2999999997,14.6,64900.0,77.0,0.0,0.0,0.0,0.0,13977.123333333333,7778.0133333333315,9500.5,419313.7,350010.5999999999,19001.0,693965.0,45030.0,0.0,0.0,2349.7000000000003,0.0,46820.0,0.0,160.59999999999997,20410.735294117647,4503.0,0.0,0.0,195.80833333333337,0.0,4682.0,0.0,14.599999999999996,52110.83246753244,0.0,23164.666666666668,0.0,10265.244444444446,4592.5,20.0,18494.8,15779.86,16178.112500000001,11605.9375,3537.1799999999994,13030.257142857143,9509.333333333334,4238.133333333333,2163.26,4048.933333333333,8147.0625,14000.030000000002,1.0,monthly,1995,6,27,1,,,0,0
121,786029,41,1978,10,29,F,18,1,121,100,0.0,,,,,,,,0,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,0.856,9832,0.0332,0.044800000000000006,114,Medium,54.31942688579857,46.11040876527602,3963.8252873563224,344852.80000000005,14.6,17836.5,87.0,0.0,0.0,0.0,0.0,6201.84827586207,2844.813793103449,0.0,179853.60000000003,164999.20000000004,0.0,247483.0,7176.0,0.0,0.0,2070.6,0.0,87948.0,0.0,175.19999999999996,6345.717948717948,598.0,0.0,0.0,172.54999999999998,0.0,7329.0,0.0,14.599999999999996,42607.152873563224,0.0,10457.823529411764,0.0,2055.1529411764704,3963.5,24.0,3523.9066666666668,4672.783333333333,4563.971428571428,4103.3,3367.6499999999996,5116.357142857143,3453.7999999999997,3889.4571428571426,3504.0499999999997,3436.042857142857,4154.383333333333,4187.757142857143,1.0,monthly,1993,12,28,3,,,0,0
123,690212,11,1969,2,12,M,27,1,123,102,0.0,,,,,,,,0,Praha - zapad,central Bohemia,75637,35,36,9,0,7,0.365,9622,0.0045000000000000005,0.0059,154,Small,45.94312307468567,46.65705937570237,6754.07684210526,641637.2999999997,14.6,47939.0,95.0,0.0,0.0,0.0,0.0,9937.366666666667,4046.821818181819,13018.42857142857,327933.1,222575.20000000004,91129.0,594566.0,40476.0,0.0,0.0,1896.1,0.0,4524.0,0.0,175.19999999999996,12650.340425531915,3373.0,0.0,0.0,158.00833333333333,0.0,377.0,0.0,14.599999999999996,39027.60631578951,0.0,15525.57142857143,0.0,7071.163157894737,1875.0,24.0,3503.75,8969.28888888889,8127.9875,8761.58888888889,2381.4333333333334,3136.7999999999997,2742.7333333333336,5712.7699999999995,10128.563636363637,12104.566666666668,5554.385714285714,3849.528571428571,1.0,monthly,1993,10,16,3,,,0,0
125,361031,37,1936,10,31,M,60,4,125,104,1.0,,,,,,,,0,Litomerice,north Bohemia,114006,71,26,6,2,9,0.623,9065,0.0446,0.053899999999999997,123,Medium,36.37527849411434,36.541936389312845,1059.4786666666669,79460.90000000001,14.6,7830.0,75.0,0.0,0.0,0.0,0.0,1572.5708333333334,818.0235294117645,0.0,37741.700000000004,41719.19999999999,0.0,78300.0,0.0,0.0,0.0,985.6999999999999,0.0,0.0,0.0,175.19999999999996,1535.2941176470588,0.0,0.0,0.0,82.14166666666667,0.0,0.0,0.0,14.599999999999996,20666.46266666667,3063.0,0.0,0.0,637.5999999999999,1021.0,36.0,769.4083333333333,1041.44,1042.3600000000001,1104.3,847.7285714285715,2171.05,1037.68,955.6142857142858,1038.2,1039.1,1001.3166666666667,991.7833333333334,1.0,monthly,1993,4,15,3,,,0,0
128,735404,63,1973,4,4,F,23,1,128,106,0.0,18.0,classic,950825 00:00:00,1995.0,8.0,0.0,1.0,1,Vyskov,south Moravia,86513,38,36,5,1,5,0.505,8288,0.0379,0.0452,110,Medium,18.055089986476023,16.876076427820095,6441.95972222222,463821.09999999986,14.6,26648.0,72.0,0.0,0.0,0.0,0.0,9696.9125,4814.4833333333345,0.0,232725.9,231095.20000000004,0.0,417046.0,44820.0,0.0,0.0,1779.9,0.0,0.0,0.0,175.19999999999996,11584.611111111111,3735.0,0.0,0.0,148.32500000000002,0.0,0.0,0.0,14.599999999999996,38839.44861111109,0.0,19245.5,1750.0,6491.353846153847,3735.0,12.0,4413.533333333334,4586.916666666667,6770.32,5509.7,7092.68,8640.833333333334,7074.6,7194.3,6594.6,6395.533333333333,7093.5199999999995,8493.449999999999,1.0,monthly,1994,11,27,2,,,0,0
129,475531,64,1947,5,31,F,49,3,129,107,0.0,,,,,,,,0,Zlin,south Moravia,197099,29,41,10,2,10,0.747,9624,0.016,0.0231,145,Large,22.74998858441697,21.638871835980904,2192.8612244897963,214900.40000000005,14.6,10248.0,98.0,0.0,0.0,0.0,0.0,3355.6727272727267,1602.5107692307695,0.0,110737.19999999998,104163.20000000001,0.0,158456.0,24180.0,11508.0,0.0,1621.2000000000003,0.0,18960.0,0.0,175.19999999999996,4169.894736842105,2015.0,959.0,0.0,135.10000000000002,0.0,1580.0,0.0,14.599999999999996,32042.860204081644,0.0,5196.0,0.0,1707.4206896551718,1518.0,36.0,2146.607692307692,2108.9555555555553,2487.0555555555557,2483.5142857142855,2059.4,2237.5,1737.457142857143,2261.9249999999997,1680.642857142857,1810.4714285714288,2253.3714285714286,2769.85,1.0,monthly,1993,11,5,3,,,0,0
130,420214,53,1942,2,14,M,54,3,130,108,0.0,,,,,,,,0,Blansko,south Moravia,107911,88,33,6,2,7,0.509,8240,0.0253,0.0356,99,Medium,17.143757355598595,17.634902836596822,6099.107352941173,414739.2999999998,14.6,23554.5,68.0,0.0,0.0,0.0,0.0,8612.8375,4727.981818181819,0.0,206708.09999999998,208031.20000000004,0.0,354359.0,57636.0,0.0,0.0,2569.1,0.0,0.0,0.0,175.19999999999996,11073.71875,4803.0,0.0,0.0,214.09166666666667,0.0,0.0,0.0,14.599999999999996,48626.4220588235,0.0,17011.583333333332,0.0,4699.850000000001,4803.0,12.0,5974.400000000001,5850.25,4866.08,5862.333333333333,5846.219999999999,9503.15,4823.86,5573.766666666666,6371.179999999999,6291.0199999999995,5560.566666666667,6257.242857142856,1.0,monthly,1995,3,10,1,,,0,1
134,320118,6,1932,1,18,M,64,4,134,112,1.0,,,,,,,,0,Kutna Hora,central Bohemia,77963,60,23,4,2,4,0.515,8546,0.029500000000000002,0.04019999999999999,126,Small,33.862216692533636,40.01898336390339,2595.400000000001,158319.40000000005,14.6,20000.0,61.0,0.0,0.0,0.0,0.0,3329.258333333333,2119.383783783784,0.0,79902.2,78417.20000000001,0.0,53630.0,24612.0,0.0,0.0,918.1999999999999,0.0,0.0,78984.0,175.19999999999996,4125.384615384615,2051.0,0.0,0.0,76.51666666666667,0.0,0.0,6582.0,14.599999999999996,17559.43114754099,6582.0,0.0,0.0,2152.2079999999996,2051.0,24.0,1720.2250000000001,2942.92,2621.98,2397.68,2179.85,3279.4499999999994,2178.0,2182.75,1990.4333333333334,2188.975,5749.42,1892.0,1.0,monthly,1993,3,12,3,,,0,0
138,726021,54,1972,10,21,F,24,1,138,115,0.0,,,,,,,,0,Brno - mesto,south Moravia,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,140,Large,48.3035322651392,48.239027788528524,3171.9272727272732,209347.20000000004,14.6,11498.0,66.0,0.0,0.0,0.0,0.0,4064.8888888888887,2553.7230769230773,0.0,109752.0,99595.20000000001,0.0,146046.0,61320.0,0.0,0.0,1806.0,0.0,0.0,0.0,175.19999999999996,4868.2,5110.0,0.0,0.0,150.5,0.0,0.0,0.0,14.599999999999996,36954.58484848485,0.0,7196.4,0.0,1417.5999999999997,5110.0,12.0,3633.5166666666664,3402.4799999999996,2744.86,2720.3333333333335,2626.2,3562.483333333333,3056.7999999999997,3191.0600000000004,2911.02,3094.32,3160.7666666666664,3782.35,1.0,monthly,1993,3,19,3,,,0,1
